id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
ERIC-MOCN-006_4633,"Mochila Neopreno 21X9.5X30 Cm, Conejo","Mochila Neopreno 21X9.5X30 Cm, Conejo",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-006.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-conejo/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-006_4633,https://kluumstore.com.mx/carrito/?add-to-cart=4633,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-MOCN-005_4631,"Mochila Neopreno 21X9.5X30 Cm, Mono","Mochila Neopreno 21X9.5X30 Cm, Mono",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-005.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-mono/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-005_4631,https://kluumstore.com.mx/carrito/?add-to-cart=4631,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-MOCN-004_4629,"Mochila Neopreno 21X9.5X30 Cm, Buho","Mochila Neopreno 21X9.5X30 Cm, Buho",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-004.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-buho/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-004_4629,https://kluumstore.com.mx/carrito/?add-to-cart=4629,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-MOCN-003_4627,"Mochila Neopreno 21X9.5X30 Cm, Leon","Mochila Neopreno 21X9.5X30 Cm, Leon",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-003.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-leon/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-003_4627,https://kluumstore.com.mx/carrito/?add-to-cart=4627,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-MOCN-002_4625,"Mochila Neopreno 21X9.5X30 Cm, Abeja","Mochila Neopreno 21X9.5X30 Cm, Abeja",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-002.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-abeja/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-002_4625,https://kluumstore.com.mx/carrito/?add-to-cart=4625,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-MOCN-001_4623,"Mochila Neopreno 21X9.5X30 Cm, Perro","Mochila Neopreno 21X9.5X30 Cm, Perro",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-001.png,https://kluumstore.com.mx/producto/mochila-neopreno-21x9-5x30-cm-perro/,"Mochilas","Kluum Store",299MXN,in stock,ERIC-MOCN-001_4623,https://kluumstore.com.mx/carrito/?add-to-cart=4623,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-MOCN-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
ERIC-LONN-004_4621,"Lonchera Neopreno 29X16X30 Cm, Pinguino","Lonchera Neopreno 29X16X30 Cm, Pinguino",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-004.png,https://kluumstore.com.mx/producto/lonchera-neopreno-29x16x30-cm-pinguino/,"Loncheras","Kluum Store",199MXN,in stock,ERIC-LONN-004_4621,https://kluumstore.com.mx/carrito/?add-to-cart=4621,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
ERIC-LONN-003_4619,"Lonchera Neopreno 29X16X30 Cm, Buho","Lonchera Neopreno 29X16X30 Cm, Buho",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-003.png,https://kluumstore.com.mx/producto/lonchera-neopreno-29x16x30-cm-buho/,"Loncheras","Kluum Store",199MXN,in stock,ERIC-LONN-003_4619,https://kluumstore.com.mx/carrito/?add-to-cart=4619,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
ERIC-LONN-002_4617,"Lonchera Neopreno 29X16X30 Cm, Leon","Lonchera Neopreno 29X16X30 Cm, Leon",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-002.png,https://kluumstore.com.mx/producto/lonchera-neopreno-29x16x30-cm-leon/,"Loncheras","Kluum Store",199MXN,in stock,ERIC-LONN-002_4617,https://kluumstore.com.mx/carrito/?add-to-cart=4617,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
ERIC-LONN-001_4615,"Lonchera Neopreno 29X16X30 Cm, Catarina","Lonchera Neopreno 29X16X30 Cm, Catarina",https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-001.png,https://kluumstore.com.mx/producto/lonchera-neopreno-29x16x30-cm-catarina/,"Loncheras","Kluum Store",199MXN,in stock,ERIC-LONN-001_4615,https://kluumstore.com.mx/carrito/?add-to-cart=4615,"https://kluumstore.com.mx/wp-content/uploads/2019/11/ERIC-LONN-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-021_4613,"Mascarilla 25 Gr, Toronja","Mascarilla 25 Gr, Toronja",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-021.png,https://kluumstore.com.mx/producto/mascarilla-25-gr-toronja-2/,"Cuidado Personal","Kluum Store",29MXN,in stock,MOND-MASC-021_4613,https://kluumstore.com.mx/carrito/?add-to-cart=4613,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-021.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
MOND-MASC-020_4611,"Mascarilla 25 Gr, Kiwi","Mascarilla 25 Gr, Kiwi",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-020.png,https://kluumstore.com.mx/producto/mascarilla-25-gr-kiwi-2/,"Cuidado Personal","Kluum Store",29MXN,in stock,MOND-MASC-020_4611,https://kluumstore.com.mx/carrito/?add-to-cart=4611,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-020.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
MOND-MASC-019_4609,"Marcarilla 25 Gr, Granada","Marcarilla 25 Gr, Granada",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-019.png,https://kluumstore.com.mx/producto/marcarilla-25-gr-granada/,"Cuidado Personal","Kluum Store",29MXN,in stock,MOND-MASC-019_4609,https://kluumstore.com.mx/carrito/?add-to-cart=4609,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-019.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
MOND-MASC-018_4607,"Mascarilla Crema De Pies 40 Gr, Miel Y Almendra","Mascarilla Crema De Pies 40 Gr, Miel Y Almendra",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-018.png,https://kluumstore.com.mx/producto/mascarilla-crema-de-pies-40-gr-miel-y-almendra/,"Cuidado Personal","Kluum Store",199MXN,in stock,MOND-MASC-018_4607,https://kluumstore.com.mx/carrito/?add-to-cart=4607,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-018.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-017_4605,"Mascarilla Crema De Pies 40 Gr, Aguacate","Mascarilla Crema De Pies 40 Gr, Aguacate",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-017.png,https://kluumstore.com.mx/producto/mascarilla-crema-de-pies-40-gr-aguacate/,"Cuidado Personal","Kluum Store",199MXN,in stock,MOND-MASC-017_4605,https://kluumstore.com.mx/carrito/?add-to-cart=4605,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-017.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-016_4603,"Mascarilla Crema De Manos 40 Gr, Miel Y Almendra","Mascarilla Crema De Manos 40 Gr, Miel Y Almendra",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-016.png,https://kluumstore.com.mx/producto/mascarilla-crema-de-manos-40-gr-miel-y-almendra/,"Cuidado Personal","Kluum Store",199MXN,in stock,MOND-MASC-016_4603,https://kluumstore.com.mx/carrito/?add-to-cart=4603,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-016.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-015_4601,"Mascarilla Crema De Manos 40 Gr, Aguacate","Mascarilla Crema De Manos 40 Gr, Aguacate",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-015.png,https://kluumstore.com.mx/producto/mascarilla-crema-de-manos-40-gr-aguacate/,"Cuidado Personal","Kluum Store",199MXN,in stock,MOND-MASC-015_4601,https://kluumstore.com.mx/carrito/?add-to-cart=4601,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-015.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-014_4599,"Mascarilla Con Brillo 100 Gr, Azul","Mascarilla Con Brillo 100 Gr, Azul",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-014.png,https://kluumstore.com.mx/producto/mascarilla-con-brillo-100-gr-azul/,"Cuidado Personal","Kluum Store",149MXN,in stock,MOND-MASC-014_4599,https://kluumstore.com.mx/carrito/?add-to-cart=4599,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-014.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
MOND-MASC-013_4597,"Mascarilla Con Brillo 100 Gr, Dorada","Mascarilla Con Brillo 100 Gr, Dorada",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-013.png,https://kluumstore.com.mx/producto/mascarilla-con-brillo-100-gr-dorada/,"Cuidado Personal","Kluum Store",149MXN,in stock,MOND-MASC-013_4597,https://kluumstore.com.mx/carrito/?add-to-cart=4597,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
MOND-MASC-012_4595,"Mascarilla Con Brillo 100 Gr, Rosa","Mascarilla Con Brillo 100 Gr, Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-012.png,https://kluumstore.com.mx/producto/mascarilla-con-brillo-100-gr-rosa/,"Cuidado Personal","Kluum Store",149MXN,in stock,MOND-MASC-012_4595,https://kluumstore.com.mx/carrito/?add-to-cart=4595,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
MOND-MASC-011_4593,"Exfoliante De Pies 40 Gr, Menta Y Rosa","Exfoliante De Pies 40 Gr, Menta Y Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-011.png,https://kluumstore.com.mx/producto/exfoliante-de-pies-40-gr-menta-y-rosa/,"Cuidado Personal","Kluum Store",199MXN,in stock,MOND-MASC-011_4593,https://kluumstore.com.mx/carrito/?add-to-cart=4593,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
MOND-MASC-010_4591,"Mascarilla Para Pies 40 Gr, Manzanilla","Mascarilla Para Pies 40 Gr, Manzanilla",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-010.png,https://kluumstore.com.mx/producto/mascarilla-para-pies-40-gr-manzanilla/,"Cuidado Personal","Kluum Store",39MXN,in stock,MOND-MASC-010_4591,https://kluumstore.com.mx/carrito/?add-to-cart=4591,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
MOND-MASC-009_4589,"Mascarilla Para Pies 40 Gr, Lavanda","Mascarilla Para Pies 40 Gr, Lavanda",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-009.png,https://kluumstore.com.mx/producto/mascarilla-para-pies-40-gr-lavanda/,"Cuidado Personal","Kluum Store",39MXN,in stock,MOND-MASC-009_4589,https://kluumstore.com.mx/carrito/?add-to-cart=4589,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
MOND-MASC-008_4587,"Mascarilla De Colageno 8 Gr, Labios","Mascarilla De Colageno 8 Gr, Labios",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-008.png,https://kluumstore.com.mx/producto/mascarilla-de-colageno-8-gr-labios/,"Cuidado Personal","Kluum Store",59MXN,in stock,MOND-MASC-008_4587,https://kluumstore.com.mx/carrito/?add-to-cart=4587,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59MXN,new,published,,
MOND-MASC-007_4585,"Mascarilla De Colageno 8 Gr, Nariz","Mascarilla De Colageno 8 Gr, Nariz",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-007.png,https://kluumstore.com.mx/producto/mascarilla-de-colageno-8-gr-nariz/,"Cuidado Personal","Kluum Store",59MXN,in stock,MOND-MASC-007_4585,https://kluumstore.com.mx/carrito/?add-to-cart=4585,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59MXN,new,published,,
MOND-MASC-006_4583,"Mascarilla De Colageno 8 Gr, Frente","Mascarilla De Colageno 8 Gr, Frente",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-006.png,https://kluumstore.com.mx/producto/mascarilla-de-colageno-8-gr-frente/,"Cuidado Personal","Kluum Store",59MXN,in stock,MOND-MASC-006_4583,https://kluumstore.com.mx/carrito/?add-to-cart=4583,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,59MXN,new,published,,
MOND-MASC-005_4581,"Mascarilla 25 Gr, Toronja","Mascarilla 25 Gr, Toronja",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-005.png,https://kluumstore.com.mx/producto/mascarilla-25-gr-toronja/,"Cuidado Personal","Kluum Store",169MXN,in stock,MOND-MASC-005_4581,https://kluumstore.com.mx/carrito/?add-to-cart=4581,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169MXN,new,published,,
MOND-MASC-004_4579,"Mascarilla 25 Gr, Kiwi","Mascarilla 25 Gr, Kiwi",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-004.png,https://kluumstore.com.mx/producto/mascarilla-25-gr-kiwi/,"Cuidado Personal","Kluum Store",169MXN,in stock,MOND-MASC-004_4579,https://kluumstore.com.mx/carrito/?add-to-cart=4579,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169MXN,new,published,,
MOND-MASC-003_4577,"Marcarilla 25 Gr, Granada. 1 Caja Con 6 Sobres","Marcarilla 25 Gr, Granada. 1 Caja Con 6 Sobres",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-003.png,https://kluumstore.com.mx/producto/marcarilla-25-gr-granada-1-caja-con-6-sobres/,"Cuidado Personal","Kluum Store",169MXN,in stock,MOND-MASC-003_4577,https://kluumstore.com.mx/carrito/?add-to-cart=4577,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,169MXN,new,published,,
MOND-MASC-002_4575,"Mascarilla 100 Ml, Negra","Mascarilla 100 Ml, Negra",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-002.png,https://kluumstore.com.mx/producto/mascarilla-100-ml-negra/,"Cuidado Personal","Kluum Store",69MXN,in stock,MOND-MASC-002_4575,https://kluumstore.com.mx/carrito/?add-to-cart=4575,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69MXN,new,published,,
MOND-MASC-001_4573,"Mascarilla 120 Ml, Colageno Dorado","Mascarilla 120 Ml, Colageno Dorado",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-001.png,https://kluumstore.com.mx/producto/mascarilla-120-ml-colageno-dorado/,"Cuidado Personal","Kluum Store",89MXN,in stock,MOND-MASC-001_4573,https://kluumstore.com.mx/carrito/?add-to-cart=4573,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-MASC-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,89MXN,new,published,,
BOBS-MASC-002_4571,"Mascara De Pestañas 7 Gr","Mascara De Pestañas 7 Gr",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-MASC-002.png,https://kluumstore.com.mx/producto/mascara-de-pestanas-7-gr/,"Cuidado Personal","Kluum Store",99MXN,in stock,BOBS-MASC-002_4571,https://kluumstore.com.mx/carrito/?add-to-cart=4571,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-MASC-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
BOBS-MASC-001_4569,"Mascara De Pestañas 6.5 Gr","Mascara De Pestañas 6.5 Gr",https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-MASC-001.png,https://kluumstore.com.mx/producto/mascara-de-pestanas-6-5-gr/,"Cuidado Personal","Kluum Store",99MXN,in stock,BOBS-MASC-001_4569,https://kluumstore.com.mx/carrito/?add-to-cart=4569,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BOBS-MASC-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
RONG-VASL-003_4567,"Set De 6 Vasos 312 Ml, Sin Impresion","Set De 6 Vasos 312 Ml, Sin Impresion",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-003.png,https://kluumstore.com.mx/producto/set-de-6-vasos-312-ml-sin-impresion/,"Vasos","Kluum Store",99MXN,in stock,RONG-VASL-003_4567,https://kluumstore.com.mx/carrito/?add-to-cart=4567,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
RONG-VASL-002_4565,"Set De 6 Vasos 398 Ml, Sin Impresion","Set De 6 Vasos 398 Ml, Sin Impresion",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-002.png,https://kluumstore.com.mx/producto/set-de-6-vasos-398-ml-sin-impresion/,"Vasos","Kluum Store",199MXN,in stock,RONG-VASL-002_4565,https://kluumstore.com.mx/carrito/?add-to-cart=4565,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
RONG-VASL-001_4563,"Set De 3 Vasos 400 Ml, Sin Impresion","Set De 3 Vasos 400 Ml, Sin Impresion",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-001.png,https://kluumstore.com.mx/producto/set-de-3-vasos-400-ml-sin-impresion/,"Vasos","Kluum Store",99MXN,in stock,RONG-VASL-001_4563,https://kluumstore.com.mx/carrito/?add-to-cart=4563,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASL-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
MOND-JABR-003_4561,"Espuma Limpiadora 120 Gr","Espuma Limpiadora 120 Gr",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-003.png,https://kluumstore.com.mx/producto/espuma-limpiadora-120-gr/,"Higiene personal","Kluum Store",99MXN,in stock,MOND-JABR-003_4561,https://kluumstore.com.mx/carrito/?add-to-cart=4561,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
MOND-JABR-002_4559,"Limpiador Facial 100 Gr, Suave E Hidratante","Limpiador Facial 100 Gr, Suave E Hidratante",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-002.png,https://kluumstore.com.mx/producto/limpiador-facial-100-gr-suave-e-hidratante/,"Higiene personal","Kluum Store",99MXN,in stock,MOND-JABR-002_4559,https://kluumstore.com.mx/carrito/?add-to-cart=4559,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
MOND-JABR-001_4557,"Limpiador Facial 10 Ml, Flor Edelweiss","Limpiador Facial 10 Ml, Flor Edelweiss",https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-001.png,https://kluumstore.com.mx/producto/limpiador-facial-10-ml-flor-edelweiss/,"Higiene personal","Kluum Store",119MXN,in stock,MOND-JABR-001_4557,https://kluumstore.com.mx/carrito/?add-to-cart=4557,"https://kluumstore.com.mx/wp-content/uploads/2019/11/MOND-JABR-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119MXN,new,published,,
BRIG-JARR-002_4555,"Jarra De Fibra De Bambu, Gris","Jarra De Fibra De Bambu, Gris",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-JARR-002.png,https://kluumstore.com.mx/producto/jarra-de-fibra-de-bambu-gris/,"Utensilios de cocina","Kluum Store",299MXN,in stock,BRIG-JARR-002_4555,https://kluumstore.com.mx/carrito/?add-to-cart=4555,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-JARR-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
BRIG-JARR-001_4553,"Jarra De Fibra De Bambu, Blanca Con Hojas Verdes","Jarra De Fibra De Bambu, Blanca Con Hojas Verdes",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-JARR-001.png,https://kluumstore.com.mx/producto/jarra-de-fibra-de-bambu-blanca-con-hojas-verdes/,"Utensilios de cocina","Kluum Store",299MXN,in stock,BRIG-JARR-001_4553,https://kluumstore.com.mx/carrito/?add-to-cart=4553,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-JARR-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,299MXN,new,published,,
SINO-TUPP-003_4551,"Lonchera De Vidrio 350 Ml, Verde","Lonchera De Vidrio 350 Ml, Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-003.png,https://kluumstore.com.mx/producto/lonchera-de-vidrio-350-ml-verde/,"Tuppers","Kluum Store",99MXN,in stock,SINO-TUPP-003_4551,https://kluumstore.com.mx/carrito/?add-to-cart=4551,"https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
SINO-TUPP-002_4549,"Tupper De Vidrio 1040 Ml, Transparente","Tupper De Vidrio 1040 Ml, Transparente",https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-002.png,https://kluumstore.com.mx/producto/tupper-de-vidrio-1040-ml-transparente/,"Tuppers","Kluum Store",199MXN,in stock,SINO-TUPP-002_4549,https://kluumstore.com.mx/carrito/?add-to-cart=4549,"https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,199MXN,new,published,,
SINO-TUPP-001_4547,"Tupper De Vidrio 640 Ml, Transparente","Tupper De Vidrio 640 Ml, Transparente",https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-001.png,https://kluumstore.com.mx/producto/tupper-de-vidrio-640-ml-transparente/,"Tuppers","Kluum Store",159MXN,in stock,SINO-TUPP-001_4547,https://kluumstore.com.mx/carrito/?add-to-cart=4547,"https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-TUPP-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,159MXN,new,published,,
BRIG-TUPI-009_4545,"Tupper Individual De Fibra De Bambu, Blanco Con Rojo","Tupper Individual De Fibra De Bambu, Blanco Con Rojo",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-009.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-blanco-con-rojo/,"Tuppers","Kluum Store",179MXN,in stock,BRIG-TUPI-009_4545,https://kluumstore.com.mx/carrito/?add-to-cart=4545,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,179MXN,new,published,,
BRIG-TUPI-008_4543,"Tupper Individual De Fibra De Bambu, Verde","Tupper Individual De Fibra De Bambu, Verde",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-008.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-verde/,"Tuppers","Kluum Store",149MXN,in stock,BRIG-TUPI-008_4543,https://kluumstore.com.mx/carrito/?add-to-cart=4543,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
BRIG-TUPI-007_4541,"Tupper Individual De Fibra De Bambu, Ada","Tupper Individual De Fibra De Bambu, Ada",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-007.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-ada/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-007_4541,https://kluumstore.com.mx/carrito/?add-to-cart=4541,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
BRIG-TUPI-006_4539,"Tupper Individual De Fibra De Bambu, Sirena","Tupper Individual De Fibra De Bambu, Sirena",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-006.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-sirena/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-006_4539,https://kluumstore.com.mx/carrito/?add-to-cart=4539,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
