ID,Tipo,SKU,Nombre,Publicado,¿Es destacado?,Visibilidad en catálogo,Descripción corta,Descripción,Fecha de inicio de oferta,Fecha de fin de oferta,Status de Impuesto,Clase de impuesto,¿En existencia?,Disponibilidad,Cantidad de bajas existencias,¿Permitir sobre pedidos?,¿Vender individualmente?,Peso (kg),Largo (cm),Ancho (cm),Alto (cm),¿Permitir opiniones de los clientes?,Nota de compra,Precio de oferta:,Precio regular:,Categorías,Etiquetas,Clase de Envío,Imágenes,Límite de descarga,Caducidad en días de descarga,Padre,Productos agrupados.,Productos-complementarios (Up-Sells),Ventas Cruzadas,URL externa,Texto del botón,Posición,Nombre del atributo 1,Valores para el atributo 1,Atributo 1 visible,Atributo 1 global
4841,simple,BRIG-TUPS-002,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Niño Buceando",1,0,visible,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Niño Buceando",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tuppers,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TUPS-002.png,,,,,,,,,0,Tipo,Set,1,1
4843,simple,BRIG-TUPS-003,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Oso",1,0,visible,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Oso",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tuppers,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TUPS-003.png,,,,,,,,,0,Tipo,Set,1,1
4845,simple,BRIG-TUPS-004,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Sirena",1,0,visible,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Sirena",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tuppers,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TUPS-004.png,,,,,,,,,0,Tipo,Set,1,1
4847,simple,BRIG-TUPS-005,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Ada",1,0,visible,"Set De Tuppers De Fibra De Bambu, 3 Piezas, Ada",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tuppers,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TUPS-005.png,,,,,,,,,0,Tipo,Set,1,1
4849,simple,BRIG-SETN-001,"Set De Niños De Fibra De Bambu, 5 Piezas, Abeja",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Abeja",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-001.png,,,,,,,,,0,Tipo,Set Niños,1,1
4851,simple,BRIG-SETN-002,"Set De Niños De Fibra De Bambu, 5 Piezas, Ballena",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Ballena",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-002.png,,,,,,,,,0,Tipo,Set Niños,1,1
4853,simple,BRIG-SETN-003,"Set De Niños De Fibra De Bambu, 5 Piezas, Mono",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Mono",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-003.png,,,,,,,,,0,Tipo,Set Niños,1,1
4855,simple,BRIG-SETN-004,"Set De Niños De Fibra De Bambu, 5 Piezas, Tigre",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Tigre",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-004.png,,,,,,,,,0,Tipo,Set Niños,1,1
4857,simple,BRIG-SETN-005,"Set De Niños De Fibra De Bambu, 5 Piezas, Kluum",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Kluum",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-005.png,,,,,,,,,0,Tipo,Set Niños,1,1
4859,simple,BRIG-SETN-006,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Y Su Tabla De Surf",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Y Su Tabla De Surf",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-006.png,,,,,,,,,0,Tipo,Set Niños,1,1
4861,simple,BRIG-SETN-007,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Medieval",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Medieval",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-007.png,,,,,,,,,0,Tipo,Set Niños,1,1
4863,simple,BRIG-SETN-008,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Buceando",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Niño Buceando",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-008.png,,,,,,,,,0,Tipo,Set Niños,1,1
4865,simple,BRIG-SETN-009,"Set De Niños De Fibra De Bambu, 5 Piezas, Unicornio",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Unicornio",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-009.png,,,,,,,,,0,Tipo,Set Niños,1,1
4867,simple,BRIG-SETN-010,"Set De Niños De Fibra De Bambu, 5 Piezas, Oso",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Oso",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-010.png,,,,,,,,,0,Tipo,Set Niños,1,1
4869,simple,BRIG-SETN-011,"Set De Niños De Fibra De Bambu, 5 Piezas, Sirena",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Sirena",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-011.png,,,,,,,,,0,Tipo,Set Niños,1,1
4871,simple,BRIG-SETN-012,"Set De Niños De Fibra De Bambu, 5 Piezas, Ada",1,0,visible,"Set De Niños De Fibra De Bambu, 5 Piezas, Ada",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-012.png,,,,,,,,,0,Tipo,Set Niños,1,1
4873,simple,BRIG-SETN-013,"Set De Niños Navidad De Fibra De Bambu 5 Piezas, Orilla Roja",1,0,visible,"Set De Niños Navidad De Fibra De Bambu 5 Piezas, Orilla Roja",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-013.png,,,,,,,,,0,Tipo,Set Niños,1,1
4875,simple,BRIG-SETN-014,"Set De Niños Navidad De Fibra De Bambu, 5 Piezas, Orilla Verde",1,0,visible,"Set De Niños Navidad De Fibra De Bambu, 5 Piezas, Orilla Verde",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-SETN-014.png,,,,,,,,,0,Tipo,Set Niños,1,1
4877,simple,BOBS-SOMB-001,"Sombras Para Ojos 10 Gr, Flor",1,0,visible,"Sombras Para Ojos 10 Gr, Flor",,,,taxable,,1,,,0,0,,,,,1,,,149,Salud y Belleza > Sombras,,,https://test.koniwi.com/wp-content/uploads/2019/11/BOBS-SOMB-001.png,,,,,,,,,0,Tipo,Sombras,1,1
4879,simple,BOBS-SOMB-002,"Sombras Para Ojos 10 Gr, Oceano",1,0,visible,"Sombras Para Ojos 10 Gr, Oceano",,,,taxable,,1,,,0,0,,,,,1,,,149,Salud y Belleza > Sombras,,,https://test.koniwi.com/wp-content/uploads/2019/11/BOBS-SOMB-002.png,,,,,,,,,0,Tipo,Sombras,1,1
4881,simple,BOBS-SOMB-003,"Sombras Para Ojos 10 Gr, Atardecer",1,0,visible,"Sombras Para Ojos 10 Gr, Atardecer",,,,taxable,,1,,,0,0,,,,,1,,,149,Salud y Belleza > Sombras,,,https://test.koniwi.com/wp-content/uploads/2019/11/BOBS-SOMB-003.png,,,,,,,,,0,Tipo,Sombras,1,1
4883,simple,BOBS-SOMB-004,"Sombras Para Ojos 10 Gr, Cappuccino",1,0,visible,"Sombras Para Ojos 10 Gr, Cappuccino",,,,taxable,,1,,,0,0,,,,,1,,,149,Salud y Belleza > Sombras,,,https://test.koniwi.com/wp-content/uploads/2019/11/BOBS-SOMB-004.png,,,,,,,,,0,Tipo,Sombras,1,1
4885,simple,HEAL-SPRA-001,"Gel Desinfectante Instantaneo 17.5 Ml, Encanto",1,0,visible,"Gel Desinfectante Instantaneo 17.5 Ml, Encanto",,,,taxable,,1,,,0,0,,,,,1,,,39,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/HEAL-SPRA-001.png,,,,,,,,,0,Tipo,Spray Antibacterial,1,1
4887,simple,HEAL-SPRA-002,"Gel Desinfectante Instantaneo 17.5 Ml, Pera",1,0,visible,"Gel Desinfectante Instantaneo 17.5 Ml, Pera",,,,taxable,,1,,,0,0,,,,,1,,,39,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/HEAL-SPRA-002.png,,,,,,,,,0,Tipo,Spray Antibacterial,1,1
4889,simple,HEAL-SPRA-003,"Gel Desinfectante Instantaneo 17.5 Ml, Vainilla",1,0,visible,"Gel Desinfectante Instantaneo 17.5 Ml, Vainilla",,,,taxable,,1,,,0,0,,,,,1,,,39,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/HEAL-SPRA-003.png,,,,,,,,,0,Tipo,Spray Antibacterial,1,1
4891,simple,XIAN-TAZB-001,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Venado",1,0,visible,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Venado",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZB-001.png,,,,,,,,,0,Tipo,Tapa de Bamboo,1,1
4893,simple,XIAN-TAZB-002,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Oso",1,0,visible,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Oso",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZB-002.png,,,,,,,,,0,Tipo,Tapa de Bamboo,1,1
4895,simple,XIAN-TAZB-003,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Flamenco",1,0,visible,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Flamenco",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZB-003.png,,,,,,,,,0,Tipo,Tapa de Bamboo,1,1
4897,simple,XIAN-TAZB-004,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Elefante",1,0,visible,"Taza De Ceramica Con Tapa De Bambu De 9X9.8X5 Cm, Elefante",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZB-004.png,,,,,,,,,0,Tipo,Tapa de Bamboo,1,1
4899,simple,XIAN-TAZC-001,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm,  Blanca Con Cactus",1,0,visible,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm,  Blanca Con Cactus",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZC-001.png,,,,,,,,,0,Tipo,Tapa de cerámica,1,1
4901,simple,XIAN-TAZC-002,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Azul Con Cactus Con Corazon",1,0,visible,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Azul Con Cactus Con Corazon",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZC-002.png,,,,,,,,,0,Tipo,Tapa de cerámica,1,1
4903,simple,XIAN-TAZC-003,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Azul Con Cactus Feliz",1,0,visible,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Azul Con Cactus Feliz",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZC-003.png,,,,,,,,,0,Tipo,Tapa de cerámica,1,1
4905,simple,XIAN-TAZC-004,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Blanca Con Cactus Feliz",1,0,visible,"Taza De Ceramica Con Tapa De 8.8X8.1X10.5 Cm, Blanca Con Cactus Feliz",,,,taxable,,1,,,0,0,,,,,1,,,99,Hogar y Cocina > Tazas,,,https://test.koniwi.com/wp-content/uploads/2019/11/XIAN-TAZC-004.png,,,,,,,,,0,Tipo,Tapa de cerámica,1,1
4907,simple,BRIG-TAZO-001,"Tazon De Fibra De Bambu, Juego De 2 Piezas, Rosa Y Verde",1,0,visible,"Tazon De Fibra De Bambu, Juego De 2 Piezas, Rosa Y Verde",,,,taxable,,1,,,0,0,,,,,1,,,119,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-001.png,,,,,,,,,0,Tipo,Tazones,1,1
4909,simple,BRIG-TAZO-002,"Tazon De Fibra De Bambu, Blanco Con Franja De Rombos Turquesa",1,0,visible,"Tazon De Fibra De Bambu, Blanco Con Franja De Rombos Turquesa",,,,taxable,,1,,,0,0,,,,,1,,,69,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-002.png,,,,,,,,,0,Tipo,Tazones,1,1
4911,simple,BRIG-TAZO-003,"Tazon De Fibra De Bambu, Blanco Con Franja Con Hojas De Color Verde",1,0,visible,"Tazon De Fibra De Bambu, Blanco Con Franja Con Hojas De Color Verde",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-003.png,,,,,,,,,0,Tipo,Tazones,1,1
4913,simple,BRIG-TAZO-004,"Tazon De Fibra De Bambu Pequeño, Verde",1,0,visible,"Tazon De Fibra De Bambu Pequeño, Verde",,,,taxable,,1,,,0,0,,,,,1,,,89,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-004.png,,,,,,,,,0,Tipo,Tazones,1,1
4915,simple,BRIG-TAZO-005,"Tazon De Fibra De Bambu Grande, Verde",1,0,visible,"Tazon De Fibra De Bambu Grande, Verde",,,,taxable,,1,,,0,0,,,,,1,,,249,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-005.png,,,,,,,,,0,Tipo,Tazones,1,1
4917,simple,BRIG-TAZO-006,"Tazon De Fibra De Bambu Grande, Juego De 4 Piezas, Naranja, Gris Oscuro, Gris Claro Y Beige",1,0,visible,"Tazon De Fibra De Bambu Grande, Juego De 4 Piezas, Naranja, Gris Oscuro, Gris Claro Y Beige",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-006.png,,,,,,,,,0,Tipo,Tazones,1,1
4919,simple,BRIG-TAZO-007,"Tazon De Fibra De Bambu Pequeño, Juego De 4 Piezas, Naranja, Gris Oscuro, Gris Claro Y Beige",1,0,visible,"Tazon De Fibra De Bambu Pequeño, Juego De 4 Piezas, Naranja, Gris Oscuro, Gris Claro Y Beige",,,,taxable,,1,,,0,0,,,,,1,,,199,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-007.png,,,,,,,,,0,Tipo,Tazones,1,1
4921,simple,BRIG-TAZO-008,"Tazon De Fibra De Bambu Grande, Juego De 4 Piezas, Rosa, Rosa Claro, Lila Y Beige",1,0,visible,"Tazon De Fibra De Bambu Grande, Juego De 4 Piezas, Rosa, Rosa Claro, Lila Y Beige",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-008.png,,,,,,,,,0,Tipo,Tazones,1,1
4923,simple,BRIG-TAZO-009,"Tazon De Fibra De Bambu Pequeño, Juego De 4 Piezas, Rosa, Rosa Claro, Lila Y Beige",1,0,visible,"Tazon De Fibra De Bambu Pequeño, Juego De 4 Piezas, Rosa, Rosa Claro, Lila Y Beige",,,,taxable,,1,,,0,0,,,,,1,,,249,Hogar y Cocina > Tazones,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TAZO-009.png,,,,,,,,,0,Tipo,Tazones,1,1
4925,simple,UNIO-CONT-001,"Caja De Almacenamiento Beige 30X30X30 Cm, Mariposa",1,0,visible,"Caja De Almacenamiento Beige 30X30X30 Cm, Mariposa",,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-001.png,,,,,,,,,0,Tipo,Tela,1,1
4927,simple,UNIO-CONT-002,"Caja De Almacenamiento Beige 30X30X30 Cm, Conejo",1,0,visible,"Caja De Almacenamiento Beige 30X30X30 Cm, Conejo",,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-002.png,,,,,,,,,0,Tipo,Tela,1,1
4929,simple,UNIO-CONT-003,"Caja De Almacenamiento 30X40X18 Cm,  Azul",1,0,visible,"Caja De Almacenamiento 30X40X18 Cm,  Azul",,,,taxable,,1,,,0,0,,,,,1,,,119,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-003.png,,,,,,,,,0,Tipo,Tela,1,1
4931,simple,UNIO-CONT-004,"Caja De Almacenamiento 35X45X22 Cm, Azul",1,0,visible,"Caja De Almacenamiento 35X45X22 Cm, Azul",,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-004.png,,,,,,,,,0,Tipo,Tela,1,1
4933,simple,UNIO-CONT-005,"Caja De Almacenamiento 30X30X30 Cm, Azul",1,0,visible,"Caja De Almacenamiento 30X30X30 Cm, Azul",,,,taxable,,1,,,0,0,,,,,1,,,89,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-005.png,,,,,,,,,0,Tipo,Tela,1,1
4935,simple,UNIO-CONT-006,"Caja De Almacenamiento 27X27X27 Cm,  Azul",1,0,visible,"Caja De Almacenamiento 27X27X27 Cm,  Azul",,,,taxable,,1,,,0,0,,,,,1,,,79,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-006.png,,,,,,,,,0,Tipo,Tela,1,1
4937,simple,UNIO-CONT-007,"Caja De Almacenamiento 30X40X18 Cm, Verde",1,0,visible,"Caja De Almacenamiento 30X40X18 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,129,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-007.png,,,,,,,,,0,Tipo,Tela,1,1
4939,simple,UNIO-CONT-008,"Caja De Almacenamiento 35X45X22 Cm, Verde",1,0,visible,"Caja De Almacenamiento 35X45X22 Cm, Verde",,,,taxable,,1,,,0,0,,,,,1,,,139,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-008.png,,,,,,,,,0,Tipo,Tela,1,1
4941,simple,UNIO-CONT-009,"Caja De Almacenamiento 30X30X30 Cm, Naranja",1,0,visible,"Caja De Almacenamiento 30X30X30 Cm, Naranja",,,,taxable,,1,,,0,0,,,,,1,,,89,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-009.png,,,,,,,,,0,Tipo,Tela,1,1
4943,simple,UNIO-CONT-010,"Caja De Almacenamiento 27X27X27 Cm, Naranja",1,0,visible,"Caja De Almacenamiento 27X27X27 Cm, Naranja",,,,taxable,,1,,,0,0,,,,,1,,,79,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-010.png,,,,,,,,,0,Tipo,Tela,1,1
4945,simple,UNIO-CONT-011,"Caja De Almacenamiento 40X33X19 Cm, Azul",1,0,visible,"Caja De Almacenamiento 40X33X19 Cm, Azul",,,,taxable,,1,,,0,0,,,,,1,,,109,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-011.png,,,,,,,,,0,Tipo,Tela,1,1
4947,simple,UNIO-CONT-012,"Caja De Almacenamiento 38X50X24 Cm, Azul",1,0,visible,"Caja De Almacenamiento 38X50X24 Cm, Azul",,,,taxable,,1,5,,0,0,,,,,1,,,139,Hogar y Cocina > Contenedores,,,https://test.koniwi.com/wp-content/uploads/2019/11/UNIO-CONT-012.png,,,,,"UNIO-CONP-001, UNIO-CONP-002","LANG-ESTU-002, LANG-ESTU-001",,,0,Tipo,Tela,1,1
4949,simple,HOMS-TENE-001,Tenedor De Acero Inoxidable Con Manija Recta,1,0,visible,Tenedor De Acero Inoxidable Con Manija Recta,,,,taxable,,1,,,0,0,,,,,1,,,19,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/HOMS-TENE-001.png,,,,,,,,,0,Tipo,Tenedor,1,1
4951,simple,HOMS-TENE-002,Tenedor De Acero Inoxidable Con Manija Redondeada,1,0,visible,Tenedor De Acero Inoxidable Con Manija Redondeada,,,,taxable,,1,,,0,0,,,,,1,,,19,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/HOMS-TENE-002.png,,,,,,,,,0,Tipo,Tenedor,1,1
4953,simple,HOMS-TENE-003,Tenedor De Acero Inoxidable Con Manija De Madera,1,0,visible,Tenedor De Acero Inoxidable Con Manija De Madera,,,,taxable,,1,,,0,0,,,,,1,,,29,Hogar y Cocina > Vajillas,,,https://test.koniwi.com/wp-content/uploads/2019/11/HOMS-TENE-003.png,,,,,,,,,0,Tipo,Tenedor,1,1
4955,simple,BRIG-TERM-001,"Termo De Fibra De Bambu, Beige",1,0,visible,"Termo De Fibra De Bambu, Beige",,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TERM-001.png,,,,,,,,,0,Tipo,Termos,1,1
4957,simple,BRIG-TERM-002,"Termo De Fibra De Bambu, Verde",1,0,visible,"Termo De Fibra De Bambu, Verde",,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TERM-002.png,,,,,,,,,0,Tipo,Termos,1,1
4959,simple,BRIG-TERM-003,"Termo De Fibra De Bambu, Rosa",1,0,visible,"Termo De Fibra De Bambu, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TERM-003.png,,,,,,,,,0,Tipo,Termos,1,1
4961,simple,BRIG-TERM-004,"Termo De Fibra De Bambu, Kluum",1,0,visible,"Termo De Fibra De Bambu, Kluum",,,,taxable,,1,,,0,0,,,,,1,,,149,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/BRIG-TERM-004.png,,,,,,,,,0,Tipo,Termos,1,1
4963,simple,CILL-TERM-001,"Termo Acero Inoxidable 450 Ml, Rosa",1,0,visible,"Termo Acero Inoxidable 450 Ml, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,249,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/CILL-TERM-001.png,,,,,,,,,0,Tipo,Termos,1,1
4965,simple,CILL-TERM-002,"Termo Acero Inoxidable 450 Ml, Azul",1,0,visible,"Termo Acero Inoxidable 450 Ml, Azul",,,,taxable,,1,,,0,0,,,,,1,,,249,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/CILL-TERM-002.png,,,,,,,,,0,Tipo,Termos,1,1
4967,simple,SINO-TERM-001,"Termo De Acero Inoxidable 600 Ml, Rojo",1,0,visible,"Termo De Acero Inoxidable 600 Ml, Rojo",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/SINO-TERM-001.png,,,,,,,,,0,Tipo,Termos,1,1
4969,simple,SINO-TERM-002,"Termo De Acero Inoxidable 600 Ml, Azul",1,0,visible,"Termo De Acero Inoxidable 600 Ml, Azul",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/SINO-TERM-002.png,,,,,,,,,0,Tipo,Termos,1,1
4971,simple,SINO-TERM-003,"Termo De Acero Inoxidable 600 Ml, Rosa",1,0,visible,"Termo De Acero Inoxidable 600 Ml, Rosa",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/SINO-TERM-003.png,,,,,,,,,0,Tipo,Termos,1,1
4973,simple,SINO-TERM-004,"Termo De Acero Inoxidable 600 Ml, Azul",1,0,visible,"Termo De Acero Inoxidable 600 Ml, Azul",,,,taxable,,1,,,0,0,,,,,1,,,349,Hogar y Cocina > Termos,,,https://test.koniwi.com/wp-content/uploads/2019/11/SINO-TERM-004.png,,,,,,,,,0,Tipo,Termos,1,1
4975,simple,MOND-TONI-001,"Tonico 150 Ml, Rosas",1,0,visible,"Tonico 150 Ml, Rosas",,,,taxable,,1,,,0,0,,,,,1,,,99,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/MOND-TONI-001.png,,,,,,,,,0,Tipo,Tónicos,1,1
4977,simple,MOND-TONI-002,"Tonico 150 Ml, Manzanilla",1,0,visible,"Tonico 150 Ml, Manzanilla",,,,taxable,,1,,,0,0,,,,,1,,,99,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/MOND-TONI-002.png,,,,,,,,,0,Tipo,Tónicos,1,1
4979,simple,MOND-TONI-003,"Tonico 150 Ml, Brisa Del Oceano",1,0,visible,"Tonico 150 Ml, Brisa Del Oceano",,,,taxable,,1,,,0,0,,,,,1,,,99,Salud y Belleza > Cuidado Personal,,,https://test.koniwi.com/wp-content/uploads/2019/11/MOND-TONI-003.png,,,,,,,,,0,Tipo,Tónicos,1,1
